_id,subject,status
9BB9D6A9278142C49020B54E7189FC96,"VA's CTE Resource Center - CTE (2019-) - Introduction to Hospitality, Tourism, and Recreation (8259 - 36 weeks)",Published
C1EF065883024B28A5160B555EB12F0F,VA's CTE Resource Center - CTE (2019-) - Virginia Teachers for Tomorrow 2 (9072 - 36 weeks),Published
3397380FDBDC47BDBF3F431A2182C1BB,VA;s CTE Resource Center - CTE (2019-) - Virginia Teachers for Tomorrow I (9062 - 36 weeks),Published
35D1278EFB9D4D82A81DDEE0E1E570F2,"VA's CTE Resource Center - CTE (2019-) - Early Childhood, Education, and Services 1 (8285) 36 weeks",Published
1BA905DC5AA549E797D8B502CC6CB8F6,"VA's CTE Resource Center - CTE (2019-) - Early Childhood, Education, and Services II (8286) 36 weeks",Published
2FDF81454A0B4443A191A8550E2AC00D,VA's CTE Resource Center - CTE (2019-) - Game Design and Development (8400/ 36 weeks),Published
40BFDDD33C084F5681E6D4ACBA83972D,VA's CTE Resource Center - CTE (2019-) - Engineering Explorations I (8450) 36 weeks,Published
46D2B5A24FC748338005E8BAD2C88DEE,VA's CTE Resource Center - CTE (2019-) - Engineering Studies (8491) 36 weeks,Published
6E3411A470694B608EDF2851F91DCBA3,VA's CTE Resource Center - CTE (2019-) - Computer Systems Technology 1 (8622),Published
7048C104B289498D8EB7DEF37A147737,VA's CTE Resource Center - CTE (2019-) - Accounting (6320/36 weeks) ,Published
F97AD1B9178D4B65B0C6145901997993,VA's CTE Resource Center - CTE (2019-) - Principles of Business and Marketing (6115 - 36 weeks),Published
16D6F68993864755ADF4E1453D809E09,Grade K - Arts Education (2010) - Arts Education - Grade K - Arts Education (2010),
512EFA541D794B6DBCC94B1F514BFA9D,Grade 1 - Arts Education (2011) - Arts Education - Grade 1 - Arts Education (2011),
F3986A6E61674DB98CDA8886A52445ED,Grade 2 - Arts Education (2011) - Arts Education - Grade 2 - Arts Education (2011),
6804B925DB764C89828977D96D49274A,Grade 3 - Arts Education (2011) - Arts Education - Grade 3 - Arts Education (2011),
9FE9ED4D8D0C459B8FA2DE1DF7F1D0F4,Grade 4 - Arts Education (2011) - Arts Education - Grade 4 - Arts Education (2011),
B6B0895D0E7D44E89ED62A87C203E60D,Grade 5 - Arts Education (2011) - Arts Education - Grade 5 - Arts Education (2011),
2F5A9AF4A688474F96CFFB42A988FF3D,Grade 6 - Arts Education (2009) - Arts Education - Grade 6 - Arts Education (2009),
A25FEEA348A04F2FAF2BD9F75C3F9176,Grade 7 - Arts Education (2009) - Arts Education - Grade 7 - Arts Education (2009),
CBED1A3CABAC484DB2A50A1D2A7AE9C9,Grade 8 - Arts Education (2009) - Arts Education - Grade 8 - Arts Education (2009),
7A7EA739A471484FB435B1792A76F3C3,Grade 9 - Arts Education (2009) - Arts Education - Grade 9 - Arts Education (2009),
131734E4A38A44348BC9C9C91EE2B33C,Ohio’s Learning Standards – Extended with Learning Progressions Social Studies - Social Studies - Extended Learning Standards (2019-) - Kindergarten,Published
2F54597C55914C3D92E4B91D964455AA,Ohio’s Learning Standards – Extended with Learning Progressions Social Studies - Social Studies - Extended Learning Standards (2019-) - Grade 1,Published
C1D672A1FBED4EFE9923693532069B14,Ohio’s Learning Standards – Extended with Learning Progressions Social Studies - Social Studies - Extended Learning Standards (2019-) - Grade 2,Published
A1CDE49237974C69B1FC33CE1A709A4D,Ohio’s Learning Standards – Extended with Learning Progressions Mathematics - Mathematics - Extended Learning Standards (2019-) - Kindergarten,Published
A97F4430FA5E4E20920EE86C739B3DFA,Ohio’s Learning Standards – Extended with Learning Progressions Mathematics - Mathematics - Extended Learning Standards (2019-) - Grade 1,Published
629D837E8F4245ADB5CD82E74B4F47F4,Ohio’s Learning Standards – Extended with Learning Progressions Mathematics - Mathematics - Extended Learning Standards (2019-) - Grade 2,Published
55776FA26731488E827F71C30172DCD5,Indiana Academic Standards (Science) - Science - 4th Grade,Archived
B8FBC671DBA341F0AAD28ADAFBC754CD,Nebraska Content Standards - CTE - Accounting,Deprecated
D17C1755B28B4D4A953A881EFFF321EB,Arkansas Content Standards - English Language Arts (2023) - 5th Grade,Archived
03C4D22E7B5D4F25AC3CD5693D4427AA,Arkansas Content Standards  - English Language Arts (2023) - 7th Grade,Archived
D4F9A3D4F87044C4A5C02427B5F4FB5D,Arkansas Content Standards  - English Language Arts (2023) - 8th Grade,Archived
993D84AFF41A481ABE09078A8B7F9D00,Arkansas Content Standards  - English Language Arts (2023) - 6th Grade,Archived
1923FAEDB5D84EF59965540E954BEDCD,Arkansas department of Education - Mathematics - 3rd,Archived
74421566000E43D7B66DA1C271BED753,Arkansas Academic Standards - English Language Arts (2016-2019) - Personal Communication (One Semester),Deprecated
B98FD1B951E9478BB8807C9612025CF3,Ohio’s Learning Standards – Extended with Learning Progressions English Language Arts - English Language Arts - Extended Learning Standards (2019-) - Kindergarten,
6AACB863BDD04FC5AB34B55B04B32120,Ohio’s Learning Standards – Extended with Learning Progressions English Language Arts - English Language Arts - Extended Learning Standards (2019-) - Grade 1,
1D758CA7054E42C5B8326A326E55EE6E,Ohio’s Learning Standards – Extended with Learning Progressions English Language Arts - English Language Arts - Extended Learning Standards (2019-) - Grade 3,
CD233BA4135748A6AF4F9A13FF289BA1,Ohio’s Learning Standards – Extended with Learning Progressions Science - Science - Extended Learning Standards (2019-) - Grade 3,Published
EA495D46D11B4B5684B54F817264866A,2023 Indiana Academic Standards Social Studies - Social Studies (2023) - Grade 7,Archived
5BE6749983ED4044AD1E1761111039F4,Ohio’s Learning Standards – Extended with Learning Progressions English Language Arts - English Language Arts - Extended Learning Standards (2019-) - Grade 2,
81A881CC15844B53B4A0AAF6AAFDCF91,Ohio’s Learning Standards – Extended with Learning Progressions English Language Arts - English Language Arts - Extended Learning Standards (2019-) - Grade 3,
A5E93671355C441AAD7831E25D4A6CAB,Ohio’s Learning Standards – Extended with Learning Progressions English Language Arts - English Language Arts - Extended Learning Standards (2019-) - Grade 5,
553774D0FB2148638958A95D3369C493,CPALMS Standards - Social Studies (2021-) - Grade 7 (Civics and Government),Published
AF52A21AD00141A1BEA050E8A3A7BD5F,Ohio’s Learning Standards – Extended with Learning Progressions English Language Arts  - English Language Arts - Extended Learning Standards (2019-) - Grade 4,
529F651029B346FEB04C10FB12803586,Ohio’s Learning Standards – Extended with Learning Progressions English Language Arts - English Language Arts - Extended Learning Standards (2019-) - Grade 6,
A822955D6C064A4296411A014792BF4D,Indiana State Standards  - English Language Arts (2023) - Grade 4,Archived
2D97562DF9BE4EE2BAE99B60C208D419,Noble Muchin CP IEP Goals - Muchin College Prep - IEP Goals Grade 9,
24D4490474914F049A1F9F7382A641C9,AP Government Morton Standards - Social Science - AP Government,
F6F38675F174479A90FB1B2A0F0D03E2,Morton AP Human Geo standards - Social Science - AP Human Geography,
0FD513C631E04D83BF3B086FD6C7F862,ARKANSAS ENGLISH LANGUAGE ARTS STANDARDS - English Language Arts (2023) - K,Archived
28903EF2A9F9469C9BF592D4D0BE10F8_D21299376_grade-03,Texas Essential Knowledge and Skills for Health Education - Grade 3 - Health Education (2020-) - Grade 3,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21299318_grade-02,Texas Essential Knowledge and Skills for Health Education - Grade 2 - Health Education (2020-) - Grade 2,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21299265_grade-01,Texas Essential Knowledge and Skills for Health Education - Grade 1 - Health Education (2020-) - Grade 1,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21299438_grade-04,Texas Essential Knowledge and Skills for Health Education - Grade 4 - Health Education (2020-) - Grade 4,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21299511_grade-05,Texas Essential Knowledge and Skills for Health Education - Grade 5 - Health Education (2020-) - Grade 5,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21299219_grade-k,Texas Essential Knowledge and Skills for Health Education - Kindergarten - Health Education (2020-) - Grade K,Published
80B94A122D3D4B95884660FF09CC357E_D21293744_grade-06,Next Generation Sunshine State Standards - Social Studies (Grade 6) - Social Studies (2021-) - Grade 6,Published
80B94A122D3D4B95884660FF09CC357E_D21293599_grade-05,Next Generation Sunshine State Standards - Social Studies (Grade 5) - Social Studies (2021-) - Grade 5,Published
4695FD787B404E0FA11C9DF47AD69079_D21258092_grade-05,New Brunswick Mathematics (Grade 5) - Mathematics (Grade 5) (2009) - Grade 5,Published
5A99211C6D874994A2CFEE2AE40023DD_D21302749_grades-06-07-08,"Pennsylvania Technology and Engineering Standards (6-12) - Technology and Engineering Standards (6-12) (2022-) - Grades 6, 7, 8",Published
5A99211C6D874994A2CFEE2AE40023DD_D21302749_grades-09-10-11-12,"Pennsylvania Technology and Engineering Standards (6-12) - Technology and Engineering Standards (6-12) (2022-) - Grades 9, 10, 11, 12",Published
DA1743190A534CB0AEC12F494BE1F8D7_D21191000_grades-01-02-03-k,"New York State Social Emotional Learning Benchmarks - Social Emotional Learning Benchmarks (2018-2022) - Grades K, 1, 2, 3",Deprecated
DA1743190A534CB0AEC12F494BE1F8D7_D21191000_grades-04-05,"New York State Social Emotional Learning Benchmarks - Social Emotional Learning Benchmarks (2018-2022) - Grades 4, 5",Deprecated
DA1743190A534CB0AEC12F494BE1F8D7_D21191000_grades-06-07-08,"New York State Social Emotional Learning Benchmarks - Social Emotional Learning Benchmarks (2018-2022) - Grades 6, 7, 8",Deprecated
DA1743190A534CB0AEC12F494BE1F8D7_D21191000_grade-09,New York State Social Emotional Learning Benchmarks - Social Emotional Learning Benchmarks (2018-2022) - Grade 9,Deprecated
DA1743190A534CB0AEC12F494BE1F8D7_D21191000_grade-10,New York State Social Emotional Learning Benchmarks - Social Emotional Learning Benchmarks (2018-2022) - Grade 10,Deprecated
DA1743190A534CB0AEC12F494BE1F8D7_D21191000_grade-11,New York State Social Emotional Learning Benchmarks - Social Emotional Learning Benchmarks (2018-2022) - Grade 11,Deprecated
DA1743190A534CB0AEC12F494BE1F8D7_D21191000_grade-12,New York State Social Emotional Learning Benchmarks - Social Emotional Learning Benchmarks (2018-2022) - Grade 12,Deprecated
28903EF2A9F9469C9BF592D4D0BE10F8_D21303553_grades-09-10-11-12,Texas Essential Knowledge and Skills for Health Education - Health 1 - Health Education (2020-) - Health 1,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21303426_grades-07-08,"Texas Essential Knowledge and Skills for Health Education (Grade 7-8) - Health Education (2020-) - Grades 7, 8",Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21303627_grades-09-10-11-12,Texas Essential Knowledge and Skills for Health Education - Health II - Health Education (2020-) - Health 2,Published
80B94A122D3D4B95884660FF09CC357E_D21294055_grade-07,Next Generation Sunshine State Standards - Social Studies (Grade 7) - Social Studies (2021-) - Grade 7,Published
5A99211C6D874994A2CFEE2AE40023DD_D21302564_grades-06-07-08,"Pennsylvania Integrated Standards for Science, Environment and Ecology (Grades 6–12) - Science, Environment and Ecology (Grades 6–12) (2022-) - Grades 6, 7, 8",Published
5A99211C6D874994A2CFEE2AE40023DD_D21302564_grades-09-10-11-12,"Pennsylvania Integrated Standards for Science, Environment and Ecology (Grades 6–12) - Science, Environment and Ecology (Grades 6–12) (2022-) - Grades 9, 10, 11, 12",Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21303699_grades-09-10-11-12,Texas Essential Knowledge and Skills - Your Health in the Real World - Health Education (2020-) - Health in the Real World,Published
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309210_grade-k,Georgia Mathematics Standards: Kindergarten - Mathematics (2021) - Grade K,Archived
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309255_grade-01,Georgia Mathematics Standards: Grade 1 - Mathematics (2021) - Grade 1,Archived
0F7091AB177F40D8B71B326CAFD13C8D_D21308466_grades-01-02-k,"Indiana Academic Standards: Matrix of Crosscutting Concepts - Matrix of Crosscutting Concepts (2022-) - Grades K, 1, 2",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21308466_grades-03-04-05,"Indiana Academic Standards: Matrix of Crosscutting Concepts - Matrix of Crosscutting Concepts (2022-) - Grades 3, 4, 5",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21308466_grades-06-07-08,"Indiana Academic Standards: Matrix of Crosscutting Concepts - Matrix of Crosscutting Concepts (2022-) - Grades 6, 7, 8",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21308466_grades-09-10-11-12,"Indiana Academic Standards: Matrix of Crosscutting Concepts - Matrix of Crosscutting Concepts (2022-) - Grades 9, 10, 11, 12",Published
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309299_grade-02,Georgia Mathematics Standards: Grade 2 - Mathematics (2021) - Grade 2,Archived
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309343_grade-03,Georgia Mathematics Standards: Grade 3 - Mathematics (2021) - Grade 3,Archived
0F7091AB177F40D8B71B326CAFD13C8D_D21308261_grades-01-02-k,"Indiana Academic Standards: Science and Engineering Practices - Science (2022-) - Science and Engineering Practices: Grades K, 1, 2",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21308261_grades-03-04-05,"Indiana Academic Standards: Science and Engineering Practices - Science (2022-) - Science and Engineering Practices: Grades 3, 4, 5",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21308261_grades-06-07-08,"Indiana Academic Standards: Science and Engineering Practices - Science (2022-) - Science and Engineering Practices: Grades 6, 7, 8",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21308261_grades-09-10-11-12,"Indiana Academic Standards: Science and Engineering Practices - Science (2022-) - Science and Engineering Practices: Grades 9, 10, 11, 12",Published
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309396_grade-04,Georgia Mathematics Standards: Grade 4 - Mathematics (2021) - Grade 4,Archived
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grade-k,West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grade K,Published
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grade-01,West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grade 1,Published
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grade-02,West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grade 2,Published
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grade-03,West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grade 3,Published
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grade-04,West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grade 4,Published
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grade-05,West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grade 5,Published
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grade-06,West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grade 6,Published
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grade-07,West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grade 7,Published
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grade-08,West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grade 8,Published
F1D13BFFB41F4FC6B4D6132D1B6792F7_D21301910_grades-09-10-11-12,"West Virginia College- and Career-Readiness Standards for Science - Science (2022-) - Grades 9, 10, 11, 12",Published
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309450_grade-05,Georgia Mathematics Standards: Grade 5 - Mathematics (2021) - Grade 5,Archived
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309498_grade-06,Georgia Mathematics Standards: Grade 6 - Mathematics (2021) - Grade 6,Archived
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309558_grade-07,Georgia Mathematics Standards: Grade 7 - Mathematics (2021) - Grade 7,Archived
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309620_grade-08,Georgia Mathematics Standards: Grade 8 - Mathematics (2021) - Grade 8,Archived
AB6E6F50DDF047E8BC3EE2CCFD33DCCC_D21309679_grades-09-10-11-12,Georgia Mathematics Standards: Algebra Concepts & Connections - Mathematics (2021) - Algebra Concepts & Connections ,Archived
0F7091AB177F40D8B71B326CAFD13C8D_D21308556_grades-01-02-k,"Indiana Academic Standards: Disciplinary Core Ideas - Science (2022-) - Disciplinary Core Ideas: Grades K, 1, 2",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21308556_grades-03-04-05,"Indiana Academic Standards: Disciplinary Core Ideas - Science (2022-) - Disciplinary Core Ideas: Grades 3, 4, 5",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21308556_grades-06-07-08,"Indiana Academic Standards: Disciplinary Core Ideas - Science (2022-) - Disciplinary Core Ideas: Grades 6, 7, 8",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21308556_grades-09-10-11-12,"Indiana Academic Standards: Disciplinary Core Ideas - Science (2022-) - Disciplinary Core Ideas: Grades 9, 10, 11, 12",Published
